       437         20.41928109          4.88246196         24.21444836
       438         22.56714865          5.18094880         26.64801722
       439         24.83505363          5.47181405         29.19358475
       440         27.22294349          5.75453613         31.85054122
       441         29.73063439          6.02870094         34.61828000
       442         32.35782670          6.29400065         37.49619746
       443         35.10411955          6.55022497         40.48369301
       444         37.96902453          6.79725024         43.58016904
       445         40.95197827          7.03502821         46.78503089
       446         44.05235386          7.26357535         50.09768690
       447         47.26947123          7.48296296         53.51754830
       448         50.60260641          7.69330816         57.04402926
       449         54.05099976          7.89476580         60.67654687
       450         57.61386323          8.08752135         64.41452108
       451         61.29038668          8.27178457         68.25737472
       452         65.07974348          8.44778407         72.20453349
       453         68.98063001          8.61499884         76.25542591
       454         72.99310504          8.77517206         80.40948336
       455         77.11587807          8.92783550         84.66614000
       456         81.34809760          9.07325203         89.02483279
       457         85.68891337          9.21168564         93.48500149
       458         90.13747844          9.34339939         98.04608861
       459         94.69295085          9.46865374        102.70753942
       460         99.35449500          9.58770515        107.46880192
       461        104.12128279          9.70080496        112.32932684
       462        108.99249443          9.80819856        117.28856762
       463        113.96731915          9.91012467        122.34598038
       464        119.04495570         10.00681489        127.50102393
       465        124.22461407         10.09849328        132.75315973
       466        129.50551026         10.18537620        138.10185192
       467        134.88687443         10.26767211        143.54656724
       468        140.36794574         10.34558156        149.08677509
       469        145.94797355         10.41929719        154.72194743
       470        151.62621739         10.48900382        160.45155886
       471        157.40194680         10.55487855        166.27508653
       472        163.27444116         10.61709095        172.19201018
       473        169.24298954         10.67580322        178.20181207
       474        175.30689043         10.73117041        184.30397703
       475        181.46545153         10.78334063        190.49799240
       476        187.71798954         10.83245532        196.78334803
       477        194.06382984         10.87864943        203.15953629
       478          3.72771946          1.22324342          3.97336846
       479          4.47561821          1.54643452          5.01394789
       480          5.32604823          1.85680234          6.17415285
       481          6.28082094          2.18593684          7.45330308
       482          7.34184006          2.52881178          8.85073737
       483          8.51098984          2.88235684         10.36580592
       484          9.79005847          3.24395483         11.99786657
       485         11.18069202          3.61123695         13.74628282
       486         12.68436838          3.98197467         15.61042274
       487         14.30238422          4.33727141         17.58965842
       488         16.03585061          4.71227835         19.68336556
       489         17.88569450          5.08282450         21.89092327
       490         19.85266409          5.44940783         24.21171398
       491         21.93733690          5.81120834         26.64512328
       492         24.14012969          6.16731543         29.19053992
       493         26.46130930          6.51689558         31.84735572
       494         28.90100428          6.85922690         34.61496559
       495         31.45921655          7.19370329         37.49276742
       496         34.13583317          7.51982924         40.48016215
       497         36.93063765          7.83721146         43.57655367
       498         39.84332097          8.14554952         46.78134886
       499         42.87349195          8.44462618         50.09395753
       500         46.02068703          8.73429820         53.51379243
       501         49.28437942          9.01448744         57.04026923
       502         52.66398744          9.28517269         60.67280648
       503         56.15888229          9.54638202         64.41082563
       504         59.76839505          9.79818587         68.25375098
       505         63.49182305         10.04069073         72.20100971
       506         67.32843560         10.27403343         76.25203181
       507         71.27689981         10.49746145         80.40625010
       508         75.33756943         10.71294078         84.66310021
       509         79.50911100         10.91980121         89.02202054
       510         83.79072754         11.11825534         93.48245231
       511         88.18161445         11.30852572         98.04383946
       512         92.68096224         11.49084219        102.70562869
       513         97.28795889         11.66543952        107.46726944
       514        102.00179186         11.83255532        112.32821385
       515        106.82164985         11.99242836        117.28791679
       516        111.74672430         12.14529703        122.34583578
       517        116.77621217         12.29139811        127.50143106
       518        121.90931092         12.43096571        132.75416548
       519        127.14522826         12.56423039        138.10350458
       520        132.48317712         12.69141848        143.54891650
       521        137.92237756         12.81275142        149.08987202
       522        143.46205731         12.92844541        154.72584449
       523        149.10145202         13.03871096        160.45630988
       524        154.83980560         13.14375269        166.28074673
       525        160.67637035         13.24376910        172.19863613
       526        166.61040708         13.33895248        178.20946172
       527        172.64118520         13.42948885        184.31270968
       528        178.76798268         13.51555791        190.50786871
       529        184.99008604         13.59733309        196.79443001
       530        191.30679031         13.67498161        203.17188728
       531          3.66852939          1.28185074          3.97275868
       532          4.39490302          1.63677041          5.01322752
       533          5.21947672          1.96709099          6.17331337
       534          6.14385692          2.32543657          7.45233799
       535          7.16981427          2.70295957          8.84964196
       536          8.29916645          3.09618896         10.36457722
       537          9.53369771          3.50239429         11.99650323
       538         10.87510842          3.91911609         13.74478507
       539         12.32498388          4.34399824         15.60879241
       540         13.88477560          4.75472682         17.58789883
       541         15.55579095          5.19279704         19.68148159
       542         17.33918837          5.63003013         21.88892132
       543         19.23597652          6.06696617         24.20960194
       544         21.24701635          6.50255966         26.64291054
       545         23.37302508          6.93561939         29.18823736
       546         25.61458169          7.36500892         31.84497570
       547         27.97213347          7.78969291         34.61252194
       548         30.44600321          8.20874802         37.49027545
       549         33.03639688          8.62136260         40.47763861
       550         35.74341156          9.02683221         43.57401679
       551         38.56704345          9.42455332         46.77881831
       552         41.50719580          9.81401629         50.09145443
